namevariant,preflabel,coords
searchable,canonical_form,geometry
Ai,Ai,Point(-4.52817 129.774)
Aij,Ai,Point(-4.52817 129.774)
Ay,Ai,Point(-4.52817 129.774)
Pulowaij,Ai,Point(-4.52817 129.774)
Bandanaira,Bandanaira,Point(-4.52646 129.903)
Neyra,Bandanaira,Point(-4.52646 129.903)
Banda,Bandanaira,Point(-4.52646 129.903)
Banda Neira,Bandanaira,Point(-4.52646 129.903)
Nera,Bandanaira,Point(-4.52646 129.903)
Neijra,Bandanaira,Point(-4.52646 129.903)
Banda-Neira,Bandanaira,Point(-4.52646 129.903)
Run,Run,Point(-4.55315 129.685)
Rhun,Run,Point(-4.55315 129.685)
Run,Run,Point(-4.55315 129.685)
Pulorin,Run,Point(-4.55315 129.685)
Poeloe Run,Run,Point(-4.55315 129.685)
Ron,Run,Point(-4.55315 129.685)
Poulo Ron,Run,Point(-4.55315 129.685)
Rozengain,Rozengain,Point(-4.59 130.04)
Rosagain,Rozengain,Point(-4.59 130.04)
Rosegijn,Rozengain,Point(-4.59 130.04)
Rosengain,Rozengain,Point(-4.59 130.04)
Rosengayn,Rozengain,Point(-4.59 130.04)
Rosingain,Rozengain,Point(-4.59 130.04)
Rosingijn,Rozengain,Point(-4.59 130.04)
Rossegijn,Rozengain,Point(-4.59 130.04)
Rosingheijn,Rozengain,Point(-4.59 130.04)
Banjarmasin,Banjarmasin,Point(-3.31919 114.591)
Bandjarmassin,Banjarmasin,Point(-3.31919 114.591)
Bandjermassing,Banjarmasin,Point(-3.31919 114.591)
Bandjirmassin,Banjarmasin,Point(-3.31919 114.591)
Banjer Massing,Banjarmasin,Point(-3.31919 114.591)
Banjermassing,Banjarmasin,Point(-3.31919 114.591)
Tatas,Banjarmasin,Point(-3.31919 114.591)
Beniarmassin,Banjarmasin,Point(-3.31919 114.591)
Patna,Patna,Point(25.6113 85.1417)
Patna,Patna,Point(25.6113 85.1417)
Patena,Patna,Point(25.6113 85.1417)
Pattena,Patna,Point(25.6113 85.1417)
Cirebon,Cirebon,Point(-6.71618 108.566)
Cheribon,Cirebon,Point(-6.71618 108.566)
Chirbon,Cirebon,Point(-6.71618 108.566)
Chirebon,Cirebon,Point(-6.71618 108.566)
Chiribon,Cirebon,Point(-6.71618 108.566)
Cirebon,Cirebon,Point(-6.71618 108.566)
Tsjeribon,Cirebon,Point(-6.71618 108.566)
Cranganur,Cranganur,Point(10.1963 76.2117)
Cranganoor,Cranganur,Point(10.1963 76.2117)
Crangenoor,Cranganur,Point(10.1963 76.2117)
Cranganor,Cranganur,Point(10.1963 76.2117)
Crangenor,Cranganur,Point(10.1963 76.2117)
Abobo,Abobo,Point(-3.69215 128.789)
Aboebo,Abobo,Point(-3.69215 128.789)
Aboeboe,Abobo,Point(-3.69215 128.789)
Akoon,Akoon,Point(-3.67504 128.811)
Coon,Akoon,Point(-3.67504 128.811)
Alang,Alang,Point(-3.77485 128.002)
Alang,Alang,Point(-3.77485 128.002)
Allang,Alang,Point(-3.77485 128.002)
Ambelau,Ambelau,Point(-3.84336 127.19)
Amblaauw,Ambelau,Point(-3.84336 127.19)
Amblauw,Ambelau,Point(-3.84336 127.19)
Ameth,Ameth,Point(-3.64792 128.806)
Balsetoe,Balsetoe,Point(0 0)
Balsetou,Balsetoe,Point(0 0)
Balsetouw,Balsetoe,Point(0 0)
Buru,Buru,Point(-3.3544 126.721)
Boeroe,Buru,Point(-3.3544 126.721)
Boerom,Buru,Point(-3.3544 126.721)
Bouro,Buru,Point(-3.3544 126.721)
Kaibobo,Kaibobo,Point(-3.21456 128.176)
Caijbobo,Kaibobo,Point(-3.21456 128.176)
Kaibobo,Kaibobo,Point(-3.21456 128.176)
Caybobo,Kaibobo,Point(-3.21456 128.176)
Said,Said,Point(-3.59378 128.034)
Ceith,Said,Point(-3.59378 128.034)
Cheijt,Said,Point(-3.59378 128.034)
Seijt,Said,Point(-3.59378 128.034)
Zeyt,Said,Point(-3.59378 128.034)
Zeijth,Said,Point(-3.59378 128.034)
Zaijdt,Said,Point(-3.59378 128.034)
Seyt,Said,Point(-3.59378 128.034)
Hila,Hila,Point(-3.58142 128.086)
Hila,Hila,Point(-3.58142 128.086)
Hilla,Hila,Point(-3.58142 128.086)
Hijla,Hila,Point(-3.58142 128.086)
Hela,Hila,Point(-3.58142 128.086)
Nollot,Nollot,Point(-3.49883 128.693)
Nolot,Nollot,Point(-3.49883 128.693)
Nollot,Nollot,Point(-3.49883 128.693)
Ihamahu,Nollot,Point(-3.49883 128.693)
Iha,Nollot,Point(-3.49883 128.693)
Mahu,Nollot,Point(-3.49883 128.693)
Ihamau,Nollot,Point(-3.49883 128.693)
Hatuana,Nollot,Point(-3.49883 128.693)
Hatoeane,Nollot,Point(-3.49883 128.693)
Pia,Pia,Point(-3.5344 128.644)
Saparua eiland,Saparua eiland,Point(-3.5727 128.655)
Saparauwa,Saparua eiland,Point(-3.5727 128.655)
Saparoua,Saparua eiland,Point(-3.5727 128.655)
Honimoa,Saparua eiland,Point(-3.5727 128.655)
Hoenoemoa,Saparua eiland,Point(-3.5727 128.655)
Zaane,Zaane,Point(0 0)
Zaanij,Zaane,Point(0 0)
Kalutara,Kalutara,Point(6.57995 79.9641)
Calitura,Kalutara,Point(6.57995 79.9641)
Caliture,Kalutara,Point(6.57995 79.9641)
Calituure,Kalutara,Point(6.57995 79.9641)
Calture,Kalutara,Point(6.57995 79.9641)
Calteren,Kalutara,Point(6.57995 79.9641)
Caleture,Kalutara,Point(6.57995 79.9641)
Hormoz,Hormoz,Point(27.0677 54.4634)
Ormus,Hormoz,Point(27.0677 54.4634)
Hormus,Hormoz,Point(27.0677 54.4634)
Kanton/Guangzhou,Kanton/Guangzhou,Point(23.146 113.261)
Canton,Kanton/Guangzhou,Point(23.146 113.261)
Kwantoeng,Kanton/Guangzhou,Point(23.146 113.261)
Kanton,Kanton/Guangzhou,Point(23.146 113.261)
Cantaon,Kanton/Guangzhou,Point(23.146 113.261)
Guangcheu,Kanton/Guangzhou,Point(23.146 113.261)
Larike,Larike,Point(-3.75519 127.931)
Larike,Larike,Point(-3.75519 127.931)
Laricque,Larike,Point(-3.75519 127.931)
Larique,Larike,Point(-3.75519 127.931)
Larricque,Larike,Point(-3.75519 127.931)
Laryecque,Larike,Point(-3.75519 127.931)
Luhu,Luhu,Point(-3.38765 127.982)
Loehoe,Luhu,Point(-3.38765 127.982)
Luhoe,Luhu,Point(-3.38765 127.982)
Laäla,Laäla,Point(-3.15667 128.073)
Laala,Laäla,Point(-3.15667 128.073)
Pantattaripu,Pantattaripu,Point(9.78333 79.95)
Pantattaripu,Pantattaripu,Point(9.78333 79.95)
Paneteripou,Pantattaripu,Point(9.78333 79.95)
Pandatripoe,Pantattaripu,Point(9.78333 79.95)
Ayutthaya,Ayutthaya,Point(14.3552 100.577)
Judia,Ayutthaya,Point(14.3552 100.577)
Judea,Ayutthaya,Point(14.3552 100.577)
Iudja,Ayutthaya,Point(14.3552 100.577)
Judja,Ayutthaya,Point(14.3552 100.577)
Siam,Ayutthaya,Point(14.3552 100.577)
Iudiad,Ayutthaya,Point(14.3552 100.577)
Mullipattu,Mullipattu,Point(0 0)
Mullipattu,Mullipattu,Point(0 0)
Moelipattoe,Mullipattu,Point(0 0)
Mulipatto,Mullipattu,Point(0 0)
Booi,Booi,Point(-3.60995 128.662)
Booij,Booi,Point(-3.60995 128.662)
Pasuruan,Pasuruan,Point(-7.64384 112.904)
Passourouang,Pasuruan,Point(-7.64384 112.904)
Passarouang,Pasuruan,Point(-7.64384 112.904)
Passoeroeang,Pasuruan,Point(-7.64384 112.904)
Passourawang,Pasuruan,Point(-7.64384 112.904)
Passourouan,Pasuruan,Point(-7.64384 112.904)
Passouroang,Pasuruan,Point(-7.64384 112.904)
Passourowang,Pasuruan,Point(-7.64384 112.904)
Passourouangh,Pasuruan,Point(-7.64384 112.904)
Hammenhiel,Hammenhiel,Point(9.71162 79.8479)
Hammenhiel,Hammenhiel,Point(9.71162 79.8479)
Ham en Hiel,Hammenhiel,Point(9.71162 79.8479)
Hamehiel,Hammenhiel,Point(9.71162 79.8479)
Hamenhiel,Hammenhiel,Point(9.71162 79.8479)
Bandung,Bandung,Point(-6.91369 107.61)
Bandung,Bandung,Point(-6.91369 107.61)
Kraton Yogyakarta,Kraton Yogyakarta,Point(-7.80529 110.364)
Djockjocarta,Kraton Yogyakarta,Point(-7.80529 110.364)
Djokjacarta,Kraton Yogyakarta,Point(-7.80529 110.364)
Mataram,Kraton Yogyakarta,Point(-7.80529 110.364)
Jogyakarta,Kraton Yogyakarta,Point(-7.80529 110.364)
Jogjakarta,Kraton Yogyakarta,Point(-7.80529 110.364)
Keraton Ngayogyakarta Hadiningrat,Kraton Yogyakarta,Point(-7.80529 110.364)
Khum Peam Lvek,Khum Peam Lvek,Point(11.8833 104.767)
Lawec,Khum Peam Lvek,Point(11.8833 104.767)
Laauweck,Khum Peam Lvek,Point(11.8833 104.767)
Eauweck,Khum Peam Lvek,Point(11.8833 104.767)
Lvek,Khum Peam Lvek,Point(11.8833 104.767)
Lauweck,Khum Peam Lvek,Point(11.8833 104.767)
Ungaran,Ungaran,Point(-7.12974 110.404)
Oenarang,Ungaran,Point(-7.12974 110.404)
Stellenbosch,Stellenbosch,Point(-33.9341 18.8563)
Stellenboss,Stellenbosch,Point(-33.9341 18.8563)
Colesberg,Colesberg,Point(-30.7191 25.0977)
Colesberg,Colesberg,Point(-30.7191 25.0977)
Somerset West,Somerset West,Point(-34.0733 18.8377)
Somerset West,Somerset West,Point(-34.0733 18.8377)
Agra,Agra,Point(27.1795 78.0077)
Agra,Agra,Point(27.1795 78.0077)
Vengurla,Vengurla,Point(15.8833 73.6833)
Wingurla,Vengurla,Point(15.8833 73.6833)
Vengurla,Vengurla,Point(15.8833 73.6833)
Wingerla,Vengurla,Point(15.8833 73.6833)
Quilon,Quilon,Point(8.88202 76.592)
Coilan,Quilon,Point(8.88202 76.592)
Coijlan,Quilon,Point(8.88202 76.592)
Coylan,Quilon,Point(8.88202 76.592)
Coijlang,Quilon,Point(8.88202 76.592)
Quilon,Quilon,Point(8.88202 76.592)
Coulan,Quilon,Point(8.88202 76.592)
Robbeneiland,Robbeneiland,Point(-33.8059 18.3707)
Robben Eijland,Robbeneiland,Point(-33.8059 18.3707)
Robbeneijland,Robbeneiland,Point(-33.8059 18.3707)
Robbeneyland,Robbeneiland,Point(-33.8059 18.3707)
Robbeneijlandt,Robbeneiland,Point(-33.8059 18.3707)
Robbeneylandt,Robbeneiland,Point(-33.8059 18.3707)
Robben Eijlant,Robbeneiland,Point(-33.8059 18.3707)
Maputo,Maputo,Point(-25.9667 32.5833)
Rio de Lagoa,Maputo,Point(-25.9667 32.5833)
Rio Delagoa,Maputo,Point(-25.9667 32.5833)
Lagoa,Maputo,Point(-25.9667 32.5833)
Rio de LaGoa,Maputo,Point(-25.9667 32.5833)
Rio de la goa,Maputo,Point(-25.9667 32.5833)
Tulbagh,Tulbagh,Point(-33.2855 19.1423)
Roodezand,Tulbagh,Point(-33.2855 19.1423)
Trincomalee,Trincomalee,Point(8.57056 81.2308)
Trincomale,Trincomalee,Point(8.57056 81.2308)
Trinconemale,Trincomalee,Point(8.57056 81.2308)
Trinconomaalo,Trincomalee,Point(8.57056 81.2308)
Trinconomale,Trincomalee,Point(8.57056 81.2308)
Trincomalee,Trincomalee,Point(8.57056 81.2308)
Triniconomale,Trincomalee,Point(8.57056 81.2308)
Triquilimale,Trincomalee,Point(8.57056 81.2308)
Trinkimaly,Trincomalee,Point(8.57056 81.2308)
Katuwana,Katuwana,Point(6.26795 80.6899)
Catoene,Katuwana,Point(6.26795 80.6899)
Cattoene,Katuwana,Point(6.26795 80.6899)
Katoene,Katuwana,Point(6.26795 80.6899)
Catuna,Katuwana,Point(6.26795 80.6899)
Tangalla,Tangalla,Point(6.02639 80.7906)
Tangale,Tangalla,Point(6.02639 80.7906)
Onrus,Onrus,Point(-6.03335 106.734)
Onrust,Onrus,Point(-6.03335 106.734)
Pulau Kapal,Onrus,Point(-6.03335 106.734)
Swellendam,Swellendam,Point(-34.0244 20.4369)
Swellendam,Swellendam,Point(-34.0244 20.4369)
Semarang,Semarang,Point(-6.96562 110.421)
Samarang,Semarang,Point(-6.96562 110.421)
Samarangh,Semarang,Point(-6.96562 110.421)
Zamarang,Semarang,Point(-6.96562 110.421)
Semarang,Semarang,Point(-6.96562 110.421)
Nusa Laut,Nusa Laut,Point(-3.66667 128.783)
Nussalaut,Nusa Laut,Point(-3.66667 128.783)
Nussalout,Nusa Laut,Point(-3.66667 128.783)
Noesalaut,Nusa Laut,Point(-3.66667 128.783)
Nausalamo,Nusa Laut,Point(-3.66667 128.783)
Noessanive,Noessanive,Point(-3.78463 128.087)
Nussa Nieve,Noessanive,Point(-3.78463 128.087)
Nussanive,Noessanive,Point(-3.78463 128.087)
Nagappattinam,Nagappattinam,Point(10.765 79.8473)
Nagapatnam,Nagappattinam,Point(10.765 79.8473)
Negapatnam,Nagappattinam,Point(10.765 79.8473)
Mannar,Mannar,Point(8.98139 79.9106)
Manaar,Mannar,Point(8.98139 79.9106)
Manaer,Mannar,Point(8.98139 79.9106)
Mannaar,Mannar,Point(8.98139 79.9106)
Manar,Mannar,Point(8.98139 79.9106)
Cipir/Pulau Kahyangan,Cipir/Pulau Kahyangan,Point(0 0)
Cuyper,Cipir/Pulau Kahyangan,Point(0 0)
Cuijpers Eijlandt,Cipir/Pulau Kahyangan,Point(0 0)
Kuijper,Cipir/Pulau Kahyangan,Point(0 0)
Kuyper Eyland,Cipir/Pulau Kahyangan,Point(0 0)
Cipanas,Cipanas,Point(0 0)
Cipanas,Cipanas,Point(0 0)
Cilincing,Cilincing,Point(0 0)
Cilincing,Cilincing,Point(0 0)
Kediri,Kediri,Point(0 0)
Purwakarta,Purwakarta,Point(-7.86863 110.405)
Plered,Purwakarta,Point(-7.86863 110.405)
Pleret,Purwakarta,Point(-7.86863 110.405)
Purarya,Purwakarta,Point(-7.86863 110.405)
Surakarta,Surakarta,Point(-7.56195 110.815)
Surakarta,Surakarta,Point(-7.56195 110.815)
Solo,Surakarta,Point(-7.56195 110.815)
Soeracarta,Surakarta,Point(-7.56195 110.815)
Souracarta,Surakarta,Point(-7.56195 110.815)
Keraton Kasunanan,Surakarta,Point(-7.56195 110.815)
Surakarta Hadiningrat,Surakarta,Point(-7.56195 110.815)
Tanjung Timur,Tanjung Timur,Point(-6.30353 106.86)
Babakan,Babakan,Point(0 0)
Babahan,Babahan,Point(0 0)
Gunung Api,Gunung Api,Point(-4.52115 129.879)
Goenong Apij,Gunung Api,Point(-4.52115 129.879)
Goenongh Apij,Gunung Api,Point(-4.52115 129.879)
Vuurberg,Gunung Api,Point(-4.52115 129.879)
Gunnanappi,Gunung Api,Point(-4.52115 129.879)
Banda Lontar,Pulau Banda,Point(-4.54663 129.879)
Lonthor,Pulau Banda,Point(-4.54663 129.879)
Lonthoir,Pulau Banda,Point(-4.54663 129.879)
Lonthour,Pulau Banda,Point(-4.54663 129.879)
Lontor,Pulau Banda,Point(-4.54663 129.879)
Lontoor,Pulau Banda,Point(-4.54663 129.879)
Groot Banda,Pulau Banda,Point(-4.54663 129.879)
Lontar,Pulau Banda,Point(-4.54663 129.879)
Pulau Banda,Pulau Banda,Point(-4.54663 129.879)
Kayeli,Kayeli,Point(-3.38371 127.114)
Kajeli,Kayeli,Point(-3.38371 127.114)
Caijeelij,Kayeli,Point(-3.38371 127.114)
Cajeli,Kayeli,Point(-3.38371 127.114)
Tidore,Tidore,Point(0.666667 127.417)
Tidore,Tidore,Point(0.666667 127.417)
Tidoor,Tidore,Point(0.666667 127.417)
Tidoore,Tidore,Point(0.666667 127.417)
Tidor,Tidore,Point(0.666667 127.417)
Constantia,Constantia,Point(-34.0194 18.4417)
Groot Constantia,Constantia,Point(-34.0194 18.4417)
Paarl,Paarl,Point(-33.7266 18.9608)
Paarl,Paarl,Point(-33.7266 18.9608)
Langebaan,Langebaan,Point(-33.0936 18.0392)
Middelburg (Zuid-Afrika),Middelburg (Zuid-Afrika),Point(0 0)
Bogor,Bogor,Point(-6.58996 106.793)
Bogor,Bogor,Point(-6.58996 106.793)
Buijtensorg,Bogor,Point(-6.58996 106.793)
Beuytenzorg,Bogor,Point(-6.58996 106.793)
Buytenzorg,Bogor,Point(-6.58996 106.793)
Buitenzorg,Bogor,Point(-6.58996 106.793)
Campong Baro,Campong Baro,Point(0 0)
Kampongbaroe,Campong Baro,Point(0 0)
Bato Tulis,Bato Tulis,Point(0 0)
Batoe Toelis,Bato Tulis,Point(0 0)
Wynberg,Wynberg,Point(-34.0078 18.4668)
Wijnberg,Wynberg,Point(-34.0078 18.4668)
Worcester,Worcester,Point(-33.6438 19.4426)
Graaff Reinet,Graaff Reinet,Point(-32.2507 24.5383)
Graaff-Reinet,Graaff Reinet,Point(-32.2507 24.5383)
Saldanha,Saldanha,Point(-33.0067 17.9431)
Saldanhabaaij,Saldanha,Point(-33.0067 17.9431)
Saldanhabaij,Saldanha,Point(-33.0067 17.9431)
Saldanhabay,Saldanha,Point(-33.0067 17.9431)
Saldanhabhaij,Saldanha,Point(-33.0067 17.9431)
Saldanhaijbaij,Saldanha,Point(-33.0067 17.9431)
Saldanhaybaey,Saldanha,Point(-33.0067 17.9431)
Zaldanhabaaij,Saldanha,Point(-33.0067 17.9431)
Zaldanhabaij,Saldanha,Point(-33.0067 17.9431)
Zaldanhaybay,Saldanha,Point(-33.0067 17.9431)
Pretoria,Pretoria,Point(-25.7299 28.2188)
Pretoria,Pretoria,Point(-25.7299 28.2188)
Wellington,Wellington,Point(-33.6423 19.0083)
Ambalangoda,Ambalangoda,Point(6.23636 80.0528)
Amblangodde,Ambalangoda,Point(6.23636 80.0528)
Amblagedde,Ambalangoda,Point(6.23636 80.0528)
Amblagodde,Ambalangoda,Point(6.23636 80.0528)
Amblangoda,Ambalangoda,Point(6.23636 80.0528)
Amblangode,Ambalangoda,Point(6.23636 80.0528)
Amblangodoe,Ambalangoda,Point(6.23636 80.0528)
Kalpitya,Kalpitya,Point(8.23604 79.7625)
Calpentijn,Kalpitya,Point(8.23604 79.7625)
Calpetyn,Kalpitya,Point(8.23604 79.7625)
Calpeti,Kalpitya,Point(8.23604 79.7625)
Calpettij,Kalpitya,Point(8.23604 79.7625)
Calpetty,Kalpitya,Point(8.23604 79.7625)
Batticaloa,Batticaloa,Point(7.71156 81.6979)
Baticaloa,Batticaloa,Point(7.71156 81.6979)
Batecalou,Batticaloa,Point(7.71156 81.6979)
Battacaloa,Batticaloa,Point(7.71156 81.6979)
Batticalo,Batticaloa,Point(7.71156 81.6979)
Batticaloa,Batticaloa,Point(7.71156 81.6979)
Batticoloa,Batticaloa,Point(7.71156 81.6979)
Matecalo,Batticaloa,Point(7.71156 81.6979)
Hatoenoeko,Hatoenoeko,Point(-3.59528 128.048)
Hoetoenokoe,Hatoenoeko,Point(-3.59528 128.048)
Hitu-lama,Hitu-lama,Point(-3.58508 128.176)
Hitoelama,Hitu-lama,Point(-3.58508 128.176)
Hietoulamma,Hitu-lama,Point(-3.58508 128.176)
Hitoelamma,Hitu-lama,Point(-3.58508 128.176)
Hietoelama,Hitu-lama,Point(-3.58508 128.176)
Hitou Lama,Hitu-lama,Point(-3.58508 128.176)
Hittou Lamma,Hitu-lama,Point(-3.58508 128.176)
Hitolama,Hitu-lama,Point(-3.58508 128.176)
Hitoulama,Hitu-lama,Point(-3.58508 128.176)
Hittolamma,Hitu-lama,Point(-3.58508 128.176)
Hutumuri,Hutumuri,Point(-3.69714 128.284)
Hoetoemoerie,Hutumuri,Point(-3.69714 128.284)
Hoetoemoerij,Hutumuri,Point(-3.69714 128.284)
Hoetoemorij,Hutumuri,Point(-3.69714 128.284)
Hoetoumoery,Hutumuri,Point(-3.69714 128.284)
Otemoery,Hutumuri,Point(-3.69714 128.284)
Hottomoury,Hutumuri,Point(-3.69714 128.284)
Hoetemoeri,Hutumuri,Point(-3.69714 128.284)
Kohao,Kohao,Point(0 0)
Kohoe,Kohao,Point(0 0)
Loki,Loki,Point(-3.30762 128.059)
Lockie,Loki,Point(-3.30762 128.059)
Lockij,Loki,Point(-3.30762 128.059)
Loki,Loki,Point(-3.30762 128.059)
Mamala,Mamala,Point(-3.56052 128.188)
Mamala,Mamala,Point(-3.56052 128.188)
Mamalou,Mamala,Point(-3.56052 128.188)
Manipa,Manipa,Point(-3.3 127.55)
Manipa,Manipa,Point(-3.3 127.55)
Molana,Molana,Point(-3.64131 128.609)
Moelaanen,Molana,Point(-3.64131 128.609)
Moelane,Molana,Point(-3.64131 128.609)
Moelanen,Molana,Point(-3.64131 128.609)
Moeloenen,Molana,Point(-3.64131 128.609)
Molane,Molana,Point(-3.64131 128.609)
Molanen,Molana,Point(-3.64131 128.609)
Molanon,Molana,Point(-3.64131 128.609)
Zuyder Eiland,Molana,Point(-3.64131 128.609)
Nalahia,Nalahia,Point(-3.6497 128.779)
Ourien Ambon,|Ourien, Ambon|,Point(-3.66693 127.95)
Oerien Ambon,|Ourien, Ambon|,Point(-3.66693 127.95)
Ouw,Ouw,Point(-3.60464 128.715)
Porto,Porto,Point(-3.56893 128.607)
Poorto,Porto,Point(-3.56893 128.607)
Poortoe,Porto,Point(-3.56893 128.607)
Jailolo,Jailolo,Point(1.06501 127.467)
Jelolo,Jailolo,Point(1.06501 127.467)
Gilolo,Jailolo,Point(1.06501 127.467)
Djailolo,Jailolo,Point(1.06501 127.467)
Sirri Sorrij,Sirri Sorrij,Point(-3.58585 128.698)
Wokam,Wokam,Point(-5.77279 134.385)
Aroe,Wokam,Point(-5.77279 134.385)
Arouw,Wokam,Point(-5.77279 134.385)
Wokan,Wokam,Point(-5.77279 134.385)
Aru,Wokam,Point(-5.77279 134.385)
Babar,Babar,Point(-7.89733 129.695)
Babber,Babar,Point(-7.89733 129.695)
Celam,Celam,Point(0 0)
Celame,Celam,Point(0 0)
Celamme,Celam,Point(0 0)
Celemat,Celam,Point(0 0)
Chalam,Celam,Point(0 0)
Zelam,Celam,Point(0 0)
Selamma,Celam,Point(0 0)
Selamme,Celam,Point(0 0)
Commer,Commer,Point(0 0)
Comber,Commer,Point(0 0)
Damar,Damar,Point(-7.11667 128.667)
Damme,Damar,Point(-7.11667 128.667)
Dammer,Damar,Point(-7.11667 128.667)
Damma,Damar,Point(-7.11667 128.667)
Demmer,Damar,Point(-7.11667 128.667)
Lacij,Lacij,Point(0 0)
Lacoij,Lacij,Point(0 0)
Lacquoij,Lacij,Point(0 0)
Lakoij,Lacij,Point(0 0)
Lakooij,Lacij,Point(0 0)
Lakoe,Lacij,Point(0 0)
Laoutang,Laoutang,Point(0 0)
Laoutangh,Laoutang,Point(0 0)
Lautang,Laoutang,Point(0 0)
Loutangh,Laoutang,Point(0 0)
Leti,Leti,Point(-8.16667 127.667)
Lethij,Leti,Point(-8.16667 127.667)
Lethy,Leti,Point(-8.16667 127.667)
Letij,Leti,Point(-8.16667 127.667)
Letthy,Leti,Point(-8.16667 127.667)
Moa,Moa,Point(-8.18333 127.9)
Moa,Moa,Point(-8.18333 127.9)
Nila,Nila,Point(-6.73928 129.515)
Nila,Nila,Point(-6.73928 129.515)
Niela,Nila,Point(-6.73928 129.515)
Nyla,Nila,Point(-6.73928 129.515)
Niella,Nila,Point(-6.73928 129.515)
Neyla,Nila,Point(-6.73928 129.515)
Ourien Lonthor,|Ourien, Lonthor|,Point(-4.56712 129.92)
Ourien Groot-Banda,|Ourien, Lonthor|,Point(-4.56712 129.92)
Roma,Roma,Point(-7.56667 127.45)
Roma,Roma,Point(-7.56667 127.45)
Terr'Alta,Roma,Point(-7.56667 127.45)
Teralta,Roma,Point(-7.56667 127.45)
Teun,Teun,Point(-6.97278 129.14)
Teeuwer,Teun,Point(-6.97278 129.14)
Theeuwer,Teun,Point(-6.97278 129.14)
Theuwer,Teun,Point(-6.97278 129.14)
Thewer,Teun,Point(-6.97278 129.14)
Wajer,Wajer,Point(0 0)
Waijer,Wajer,Point(0 0)
Wayer,Wajer,Point(0 0)
Wetar,Wetar,Point(-7.71667 126.367)
Wetter,Wetar,Point(-7.71667 126.367)
Nzwani,Nzwani,Point(-12.1598 44.4019)
Ansjouan,Nzwani,Point(-12.1598 44.4019)
Ansuany,Nzwani,Point(-12.1598 44.4019)
Anjouan,Nzwani,Point(-12.1598 44.4019)
Anzuani,Nzwani,Point(-12.1598 44.4019)
Anzuany,Nzwani,Point(-12.1598 44.4019)
Anyar,Anyar,Point(-6.05256 105.923)
Anger,Anyar,Point(-6.05256 105.923)
Anjar,Anyar,Point(-6.05256 105.923)
Anjer,Anyar,Point(-6.05256 105.923)
Anguer,Anyar,Point(-6.05256 105.923)
Borne,Borne,Point(0 0)
Kotaagung,Kotaagung,Point(-5.5 104.65)
Lampong Samanca,Kotaagung,Point(-5.5 104.65)
Lampong Toulang Bauang,Lampong Toulang Bauang,Point(-4.5 105.317)
Lampong Toulang Bauwang,Lampong Toulang Bauang,Point(-4.5 105.317)
Carita,Carita,Point(0 0)
Tjerieta,Carita,Point(0 0)
Tjerita,Carita,Point(0 0)
Tjeritta,Carita,Point(0 0)
Tjierita,Carita,Point(0 0)
Tjirita,Carita,Point(0 0)
Ancol,Ancol,Point(-6.12519 106.841)
Anciol,Ancol,Point(-6.12519 106.841)
Angiol,Ancol,Point(-6.12519 106.841)
Anschiol,Ancol,Point(-6.12519 106.841)
Ansjol,Ancol,Point(-6.12519 106.841)
Antsyol,Ancol,Point(-6.12519 106.841)
Anjool,Ancol,Point(-6.12519 106.841)
Angke fort,|Angke, fort|,Point(-6.14339 106.776)
Anckee fort,|Angke, fort|,Point(-6.14339 106.776)
Anke fort,|Angke, fort|,Point(-6.14339 106.776)
Ankee fort,|Angke, fort|,Point(-6.14339 106.776)
Nieuwendam fort,|Angke, fort|,Point(-6.14339 106.776)
Sterrenschans,|Angke, fort|,Point(-6.14339 106.776)
Zevenhoek fort,|Angke, fort|,Point(-6.14339 106.776)
Bekasi,Bekasi,Point(-6.08969 106.993)
Bacassie,Bekasi,Point(-6.08969 106.993)
Baccassie,Bekasi,Point(-6.08969 106.993)
Bacaassij,Bekasi,Point(-6.08969 106.993)
Baccassy,Bekasi,Point(-6.08969 106.993)
Bocassie,Bekasi,Point(-6.08969 106.993)
Bacassie,Bekasi,Point(-6.08969 106.993)
Banjoewangie (West-Java),Banjoewangie (West-Java),Point(0 0)
Banjawangang (West-Java),Banjoewangie (West-Java),Point(0 0)
Damar-Besar,Damar-Besar,Point(0 0)
Edam,Damar-Besar,Point(0 0)
Maronda,Maronda,Point(-6.11086 106.972)
Moronde,Maronda,Point(-6.11086 106.972)
Maronde,Maronda,Point(-6.11086 106.972)
Purmenent,Purmenent,Point(0 0)
Purmenend,Purmenent,Point(0 0)
Purmerendt,Purmenent,Point(0 0)
Sampora,Sampora,Point(0 0)
Zampoera,Sampora,Point(0 0)
Sampoera,Sampora,Point(0 0)
Tangerang fort,|Tangerang, fort|,Point(-6.17464 106.63)
Tangarang,|Tangerang, fort|,Point(-6.17464 106.63)
Tangeran,|Tangerang, fort|,Point(-6.17464 106.63)
Tangerangh,|Tangerang, fort|,Point(-6.17464 106.63)
Tanjong Poura,Tanjong Poura,Point(-6.26488 107.289)
Tanjonpoera,Tanjong Poura,Point(-6.26488 107.289)
Tanjonpoura,Tanjong Poura,Point(-6.26488 107.289)
Tanjon Poura,Tanjong Poura,Point(-6.26488 107.289)
Tanjongpoura,Tanjong Poura,Point(-6.26488 107.289)
Tanijomgpoura,Tanjong Poura,Point(-6.26488 107.289)
Tjeparra,Tjeparra,Point(0 0)
Tjepara,Tjeparra,Point(0 0)
